"","Time","Agg_gdp","Agg_pce","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"140","1981Q4",7410.768,42.381,NA,NA,NA,NA,8.91068935664419,3.74670014859764,-0.0109557631202328,0.0176148897693964
"141","1982Q1",7295.631,43.002,NA,NA,NA,NA,8.89503095481728,3.76124662623984,-0.0156584018269079,0.0145464776422002
"142","1982Q2",7328.912,43.583,NA,NA,NA,NA,8.89958235275866,3.77466716606412,0.00455139794138049,0.0134205398242813
"143","1982Q3",7300.896,44.282,NA,NA,NA,NA,8.89575235933061,3.79057827393877,-0.0038299934280559,0.0159111078746519
"144","1982Q4",7303.817,44.899,NA,NA,NA,NA,8.89615236719642,3.80441552278527,0.000400007865810181,0.0138372488464977
"145","1983Q1",7400.066,45.488,NA,NA,NA,NA,8.90924419807141,3.81744855490864,0.0130918308749912,0.013033032123376
"146","1983Q2",7568.456,45.836,NA,NA,NA,NA,8.93174436261632,3.8250698085642,0.0225001645449137,0.00762125365555777
"147","1983Q3",7719.746,46.533,NA,NA,NA,NA,8.95153674092315,3.84016173831072,0.0197923783068283,0.0150919297465215
"148","1983Q4",7880.794,46.905,NA,NA,NA,NA,8.97218393919715,3.84812427957791,0.0206471982740037,0.00796254126719109
"149","1984Q1",8034.847,47.379,NA,NA,NA,NA,8.99154323629772,3.85817909255603,0.0193592971005696,0.0100548129781126
"150","1984Q2",8173.67,47.934,NA,NA,NA,NA,9.00867329139832,3.86982506472796,0.017130055100596,0.0116459721719329
"151","1984Q3",8252.465,48.384,NA,NA,NA,NA,9.01826722257931,3.87916918055707,0.00959393118098717,0.00934411582910766
"152","1984Q4",8320.199,48.728,NA,NA,NA,NA,9.02644145179845,3.88625381353418,0.00817422921914179,0.00708463297711592
"153","1985Q1",8400.82,49.393,NA,NA,NA,NA,9.0360845991146,3.89980871374857,0.00964314731614735,0.013554900214384
"154","1985Q2",8474.787,49.821,NA,NA,NA,NA,9.04485079918946,3.90843658189273,0.00876620007486117,0.00862786814415806
"155","1985Q3",8604.22,50.333,NA,NA,NA,NA,9.06000805956328,3.91866092560833,0.0151572603738277,0.010224343715604
"156","1985Q4",8668.188,50.694,NA,NA,NA,NA,9.06741505139198,3.92580756039876,0.00740699182869164,0.0071466347904332
"157","1986Q1",8749.127,51.241,NA,NA,NA,NA,9.07670920294559,3.93653999284122,0.00929415155361291,0.0107324324424587
"158","1986Q2",8788.524,51.592,NA,NA,NA,NA,9.08120205849066,3.94336662170808,0.00449285554507561,0.00682662886685481
"159","1986Q3",8872.601,51.947,NA,NA,NA,NA,9.09072326794417,3.95022396804331,0.00952120945350288,0.00685734633523349
"160","1986Q4",8920.193,52.37,NA,NA,NA,NA,9.09607286211128,3.9583339082914,0.00534959416711622,0.00810994024808664
"161","1987Q1",8986.367,52.701,NA,NA,NA,NA,9.10346393010482,3.96463443069936,0.00739106799354161,0.00630052240795909
"162","1987Q2",9083.256,53.213,NA,NA,NA,NA,9.11418799762557,3.97430272739859,0.0107240675207461,0.0096682966992363
"163","1987Q3",9162.024,53.69,NA,NA,NA,NA,9.12282239395865,3.98322676443448,0.0086343963330755,0.00892403703588629
"164","1987Q4",9319.332,54.235,NA,NA,NA,NA,9.1398462312912,3.99332645649218,0.0170238373325571,0.0100996920577026
"165","1988Q1",9367.502,54.759,NA,NA,NA,-0.0569142832607114,9.14500174417196,4.00294173874876,0.00515551288075322,0.00961528225657649
"166","1988Q2",9490.594,55.422,NA,NA,NA,0.161923470575974,9.15805648184748,4.01497662683853,0.0130547376755246,0.0120348880897705
"167","1988Q3",9546.206,56.061,NA,NA,NA,0.180159335307578,9.16389907705226,4.02644038360823,0.00584259520477559,0.0114637567697002
"168","1988Q4",9673.405,56.687,NA,NA,NA,0.0983172357031804,9.17713564642629,4.0375449075498,0.0132365693740351,0.0111045239415688
"169","1989Q1",9771.725,57.306,NA,NA,NA,0.0483925711072631,9.1872482903525,4.04840533028066,0.0101126439262114,0.0108604227308584
"170","1989Q2",9846.293,57.827,NA,NA,NA,-0.104448567757612,9.19485031815285,4.05745579463568,0.00760202780034724,0.00905046435502666
"171","1989Q3",9919.228,58.257,NA,NA,NA,-0.0794356169550568,9.20223037466994,4.06486425689959,0.00738005651708917,0.00740846226391056
